,purpose_en,start_date,end_date,destination_en,airfare,other_transport,lodging,meals,other_expenses,total,additional_comments_en
64549,Cross-country tour: Meetings as part of the consultation for the strategic plan with creators and the industry.,2020-02-11,2020-02-14,"Toronto, Ontario, Canada & Regina, Saskatchewan, Canada",1272.87,88.92,524.63,364.05,0.0,2250.47,ANQ945259
64550,Cross-country tour: Meetings as part of the consultation for the strategic plan with creators and the industry.,2020-03-02,2020-03-05,"Moncton, New Brunswick, Halifax, Nova Scotia & St-john, Newfoudland, Canada",1532.1,225.4,482.08,373.9,0.0,2613.48,ANQ991285
70032,"Accompany the Prime Minister to government events in Cowessess, Calgary, Vancouver",2021-07-06,2021-07-09,"Cowessess, Saskatchewan; Calgary, Alberta; Vancouver, British Columbia, Canada",0.0,31.4,914.85,280.0,0.0,1226.25,Government aircraft
70035,"Advance trip and accompany the Prime Minister to government events in Vancouver, Sault Ste. Marie",2021-06-28,2021-07-05,"Vancouver, British Columbia; Sault Ste. Marie, Ontario, Canada",1643.6,510.06,1189.12,719.9,0.0,4062.68,Government aircraft used for part of the trip
70037,"Advance trip and accompany Prime Minister visit in Cowessess, Calgary, and Vancouver",2021-07-05,2021-07-08,"Cowessess, Saskatchewan; Calgary, Alberta; Vancouver, British Columbia, Canada",996.6,91.06,583.3,249.45,0.0,1920.41,Government aircraft used for part of the trip
70038,"Accompany the Prime Minister to government events in Cowessess, Calgary, Vancouver",2021-07-06,2021-07-09,"Cowessess, Saskatchewan; Calgary, Alberta; Vancouver, British Columbia, Canada",0.0,31.4,1941.97,280.0,0.0,2253.37,Government aircraft
70039,"Accompany the Prime Minister to government events Cowessess, Calgary, Vancouver",2021-07-06,2021-07-09,"Cowessess, Saskatchewan; Calgary, Alberta; Vancouver, British Columbia, Canada",0.0,21.42,914.85,168.1,0.0,1104.37,Government aircraft
70040,"Accompany the Prime Minister to government events in Cowessess, Calgary, Vancouver",2021-07-06,2021-07-09,"Cowessess, Saskatchewan; Calgary, Alberta; Vancouver, British Columbia, Canada",0.0,31.57,914.85,280.0,0.0,1226.42,Government aircraft
70041,"Support the Prime Minister at events in Cowessess, Calgary, Vancouver",2021-07-06,2021-07-09,"Cowessess, Saskatchewan; Calgary, Alberta; Vancouver, British Columbia, Canada",0.0,0.0,914.85,189.45,0.0,1104.3,Government aircraft
70042,"Accompany the Prime Minister to government events in Gaspé, Montreal",2021-07-14,2021-07-15,"Gaspé & Montréal, Quebec, Canada",0.0,0.0,296.32,116.2,0.0,412.52,Government aircraft
70043,"Photo coverage of the Prime Minister in Gaspé, Montreal",2021-07-14,2021-07-15,"Gaspé & Montréal, Quebec, Canada",0.0,46.66,296.32,91.25,0.0,434.23,Government aircraft
70044,Accompany the Prime Minister to government events in Gaspé and Montreal,2021-07-14,2021-07-15,"Gaspé, Quebec, Canada; Montréal, Quebec, Canada",0.0,0.0,592.64,150.8,0.0,743.44,Government aircraft
70046,"Accompany the Prime Minister to government events in Hamilton, Toronto",2021-07-19,2021-07-20,"Hamilton & Toronto, Ontario, Canada",0.0,0.0,210.36,73.5,0.0,283.86,Government aircraft
70052,Advance trip and accompany the Prime Minister to government events in St. John's,2021-07-26,2021-07-28,"St. John's, Newfoundland And Labrador; Brampton, Ontario; Toronto, Ontario, Canada",516.27,112.69,295.12,232.15,0.0,1156.23,Government aircraft used for part of the trip
70053,"Support the Prime Minister for announcements and meetings in Gaspé, Percé, and Montreal",2021-07-14,2021-07-15,"Gaspé, Quebec; Percé, Quebec; Montréal, Quebec, Canada",0.0,122.3,296.32,112.15,0.0,530.77,Government aircraft
70055,"Advance trip and accompany the Prime Minister to Gaspé, Percé, and Montreal",2021-07-12,2021-07-15,"Gaspé, Quebec; Percé, Quebec; Montréal, Quebec, Canada",570.45,178.96,712.98,396.7,0.0,1859.09,Government aircraft used for part of the trip
70059,Accompany the Prime Minister to government events in Brampton and Hamilton,2021-07-19,2021-07-20,"Brampton, Ontario; Hamilton, Ontario, Canada",0.0,0.0,210.36,73.5,0.0,283.86,Government aircraft
70061,Accompany the Prime Minister to government events in Toronto and Hamilton,2021-07-19,2021-07-20,"Toronto, Ontario; Hamilton, Ontario, Canada",0.0,33.71,210.36,90.8,0.0,334.87,Government aircraft
70062,"Accompany the Prime Minister to government events in Cowessess, Calgary, Vancouver",2021-07-06,2021-07-09,"Cowessess, Saskatchewan; Calgary, Alberta; Vancouver, British Columbia, Canada",0.0,0.0,914.85,115.7,0.0,1030.55,Government aircraft
70063,"Accompany the Prime Minister to government events in Gaspé, and Montreal",2021-07-14,2021-07-15,"Gaspé, Quebec; Montréal, Quebec, Canada",0.0,0.0,296.32,91.25,0.0,387.57,Government aircraft
70066,"Advance trip and accompany the Prime Minister to government events in Toronto, St. John's, Halifax, Moncton, and Charlottetown",2021-07-18,2021-07-28,"Toronto, Ontario; St. John's, Newfoundland And Labrador; Halifax, Nova Scotia; Moncton, New Brunswick; Charlottetown, Prince Edward Island, Canada",1997.0,263.63,2112.17,1233.65,0.0,5606.45,Government aircraft used for part of the trip
70067,"Advance trip and accompany the Prime Minister to governement events in Cowessess, Calgary, Vancouver",2021-07-06,2021-07-10,"Cowessess, Saskatchewan; Calgary, Alberta; Vancouver, British Columbia, Canada",1050.58,111.0,1023.15,231.65,0.0,2416.38,Government aircraft used for part of the trip
70076,"Accompany the Prime Minister to government events in Cowessess, Calgary, Vancouver",2021-07-06,2021-07-09,"Cowessess, Saskatchewan; Calgary, Alberta; Vancouver, British Columbia, Canada",0.0,54.71,914.85,211.1,0.0,1180.66,Government aircraft
70077,Accompany the Prime Minister to government events in Montreal and Gaspé,2021-07-14,2021-07-15,"Montréal, Quebec; Gaspé, Quebec, Canada",0.0,17.31,296.32,94.85,0.0,408.48,Government aircraft
70078,Accompany the Prime Minister to government events in Toronto and Hamilton,2021-07-19,2021-07-20,"Toronto, Ontario; Hamilton, Ontario, Canada",0.0,17.31,210.36,73.5,0.0,301.17,Government aircraft
70146,"Accompany the Prime Minister to government events in Montreal, Abbotsford and Victoria ",2021-11-25,2021-11-27,"Montréal, Quebec; Abbotsford, British Columbia; Victoria, British Columbia, Canada",0.0,44.45,1234.67,91.65,0.0,1370.77,Government aircraft
70147,"Accompany the Prime Minister to government events in Montreal, Abbotsford and Victoria ",2021-11-25,2021-11-27,"Montréal, Quebec; Abbotsford, British Columbia; Victoria, British Columbia, Canada",0.0,0.0,529.47,106.0,0.0,635.47,Government aircraft
70148,"Accompany the Prime Minister to government events in Montreal, Abbotsford and Victoria ",2021-11-25,2021-11-27,"Montréal, Quebec; Abbotsford, British Columbia; Victoria, British Columbia, Canada",0.0,35.22,529.47,127.35,0.0,692.04,Government aircraft
70150,"Accompany the Prime Minister to government events in Montreal, Abbotsford and Victoria ",2021-11-25,2021-11-27,"Montréal, Quebec; Abbotsford, British Columbia; Victoria, British Columbia, Canada",0.0,0.0,529.47,164.3,0.0,693.77,Government aircraft
70151,"Accompany the Prime Minister to government events in Montreal, Abbotsford and Victoria ",2021-11-25,2021-11-27,"Montréal, Quebec; Abbotsford, British Columbia; Victoria, British Columbia, Canada",0.0,0.0,529.47,166.0,0.0,695.47,Government aircraft
70196,"Accompany the Prime Minister to government events in London, Riga, Berlin and Warsaw",2022-03-06,2022-03-11,"London, United Kingdon; Riga, Latvia; Berlin, Germany; Warsaw, Poland",0.0,32.94,0.0,545.51,0.0,578.45,Government aircraft
70197,"Accompany the Prime Minister to government events in London, Riga, Berlin and Warsaw",2022-03-06,2022-03-11,"London, United Kingdon; Riga, Latvia; Berlin, Germany; Warsaw, Poland",0.0,40.77,0.0,866.09,0.0,906.86,Government aircraft
70201,"Accompany the Prime Minister to government events in London, Riga, Berlin and Warsaw",2022-03-06,2022-03-11,"London, United Kingdon; Riga, Latvia; Berlin, Germany; Warsaw, Poland",0.0,0.0,0.0,866.09,0.0,866.09,Government aircraft
70202,"Accompany the Prime Minister to government events in London, Riga, Berlin and Warsaw",2022-03-06,2022-03-11,"London, United Kingdon; Riga, Latvia; Berlin, Germany; Warsaw, Poland",0.0,0.0,0.0,866.09,0.0,866.09,Government aircraft
70204,"Accompany the Prime Minister to government events in London, Riga, Berlin and Warsaw",2022-03-01,2022-03-11,"London, United Kingdon; Riga, Latvia; Berlin, Germany; Warsaw, Poland",0.0,71.33,0.0,1835.14,0.0,1906.47,Government aircraft
70207,"Accompany the Prime Minister to government events in London, Riga, Berlin and Warsaw",2022-03-06,2022-03-11,"London, United Kingdon; Riga, Latvia; Berlin, Germany; Warsaw, Poland",0.0,0.0,0.0,866.09,0.0,866.09,Government aircraft
70214,Advance trip and accompany the Prime Minister to government events in Vancouver and Williams Lake ,2022-03-28,2022-03-30,"Vancouver, British Columbia, Canada; Williams Lake, British Columbia, Canada",0.0,12.86,702.66,266.5,0.0,982.02,Government aircraft
70220,Advance trip and accompany the Prime Minister to government events in Vancouver and Williams Lake ,2022-03-28,2022-03-31,"Vancouver, British Columbia, Canada; Williams Lake, British Columbia, Canada",0.0,85.77,702.66,166.01,0.0,954.44,Government aircraft
70221,"Advance trip and accompany the Prime Minister to government events in Edmonton, Bathurst and Moncton",2022-04-10,2022-04-19,"Edmonton, Alberta, Canada; Bathurst, New Brunswick, Canada; Moncton, New Brunswick, Canada",2303.99,90.35,1084.27,569.05,0.0,4047.66,Government aircraft used for part of the trip
70231,"Accompany the Prime Minister to government events in Victoria, Edmonton and Montreal",2022-04-10,2022-04-13,"Victoria, British Columbia, Canada; Edmonton, Alberta, Canada; Montréal, Quebec, Canada",0.0,5.17,2057.5,65.7,0.0,2128.37,Government aircraft
70232,Accompany the Prime Minister to government events in Vancouver and Williams Lake,2022-03-28,2022-03-30,"Vancouver, British Columbia, Canada; Williams Lake, British Columbia, Canada",0.0,54.48,1405.32,152.6,0.0,1612.4,Government aircraft
70233,Accompany the Prime Minister to government events in Montreal and Markham,2022-04-28,2022-04-29,"Montréal, Quebec, Canada; Markham, Ontario, Canada",0.0,33.22,699.72,76.3,0.0,809.24,Government aircraft
70236,"Accompany the Prime Minister to government events in London, Riga, Berlin and Warsaw",2022-03-06,2022-03-11,"London, United Kingdom; Riga, Latvia; Berlin, Germany; Warsaw, Poland",0.0,0.0,0.0,422.52,0.0,422.52,Government aircraft
70241,"Accompany the Prime Minister to government events in London, Riga, Berlin and Warsaw",2022-03-06,2022-03-11,"London, United Kingdom; Riga, Latvia; Berlin, Germany; Warsaw, Poland",0.0,88.94,0.0,422.52,0.0,511.46,Government aircraft
70249,Advance trip and accompany the Prime Minister to government events in  London and Warsaw,2022-03-03,2022-03-11,"London, United Kingdom; Warsaw, Poland",3157.32,144.25,0.0,1820.97,0.0,5122.54,Government aircraft used for part of the trip
70255,"Accompany the Prime Minister to government events in Victoria, Edmonton and Laval and advance trip before the visit of the Prime Minister to government events in Windsor",2022-04-10,2022-04-14,"Victoria, British Columbia, Canada; Edmonton, Alberta, Canada; Laval, Quebec, Canada; Windsor, Ontario, Canada",2137.99,181.04,1000.36,500.1,0.0,3819.49,Government aircraft used for part of the trip
70257,"Advance trip and accompany the Prime Minister to government events in Kitchener, Waterloo and Winnipeg",2022-04-18,2022-04-22,"Kitchener, Ontario, Canada; Waterloo, Ontario, Canada; Winnipeg, Manitoba, Canada",1032.91,172.04,981.06,482.8,0.0,2668.81,Government aircraft used for part of the trip
70262,"Accompany the Prime Minister to government events in London, Riga, Berlin and Warsaw",2022-03-06,2022-03-11,"London, United Kingdom; Riga, Latvia; Berlin, Germany; Warsaw, Poland",0.0,0.0,0.0,179.38,0.0,179.38,Government aircraft
70269,"Accompany the Prime Minister to government events in Victoria, Edmonton and Laval",2022-04-10,2022-04-13,"Victoria, British Columbia, Canada; Edmonton, Alberta, Canada; Laval, Quebec, Canada",0.0,33.72,871.13,87.85,0.0,992.7,Government aircraft
70270,Accompany the Prime Minister to government events in Montreal and Toronto,2022-04-28,2022-04-29,"Montréal, Quebec, Canada; Toronto, Ontario, Canada",0.0,68.4,288.55,76.3,0.0,433.25,Government aircraft
70271,"Accompany the Prime Minister to government events in Charlo, Waterloo and Winnipeg",2022-04-19,2022-04-22,"Charlo, New Brunswick, Canada; Waterloo, Ontario, Canada; Winnipeg, Manitoba, Canada",0.0,211.09,221.6,120.6,0.0,553.29,Government aircraft
70276,Accompany the Prime Minister to government events in Montreal and Toronto,2022-04-28,2022-04-29,"Montréal, Quebec, Canada; Toronto, Ontario, Canada",0.0,81.67,272.51,152.85,0.0,507.03,Government aircraft
70279,"Accompany the Prime Minister to government events in Victoria, Edmonton and Montreal",2022-04-10,2022-04-13,"Victoria, British Columbia, Canada; Edmonton, Alberta, Canada; Montréal, Quebec, Canada",0.0,28.81,1011.18,199.0,0.0,1238.99,Government aircraft
70287,"Advance trip and accompany the Prime Minister to government events in Bathurst, Halifax and Winnipeg",2022-04-18,2022-04-22,"Bathurst, New Brunswick, Canada; Halifax, Nova Scotia, Canada; Winnipeg, Manitoba, Canada",1213.89,793.93,806.31,415.95,0.0,3230.08,Government aircraft used for part of the trip
70296,"Accompany the Prime Minister to government events in London, Riga, Berlin and Warsaw",2022-03-05,2022-03-11,"London, United Kingdom; Riga, Latvia; Berlin, Germany; Warsaw, Poland",483.78,107.72,0.0,583.67,180.8,1355.97,Government aircraft used for part of the trip
70297,"Accompany the Prime Minister to government events in Victoria, Edmonton and Montreal",2022-04-10,2022-04-13,"Victoria, British Columbia, Canada; Edmonton, Alberta, Canada; Montréal, Quebec, Canada",0.0,0.0,856.48,270.7,0.0,1127.18,Government aircraft
70301,Advance trip and accompany the Prime Minister to government events in Winnipeg and Saskatoon,2022-05-22,2022-05-25,"Winnipeg, Manitoba, Canada; Saskatoon, Saskatchewan, Canada",970.83,87.99,532.42,317.5,0.0,1908.74,Government aircraft used for part of the trip
70306,Accompany the Prime Minister to government events in Vancouver and Kamloops,2022-05-23,2022-05-25,"Vancouver, British Columbia, Canada; Kamloops, British Columbia, Canada",0.0,42.42,702.66,98.45,0.0,843.53,Government aircraft
70326,"Accompany the Prime Minister to government events in Kamloops, Vancouver and Saskatoon",2022-05-23,2022-05-25,"Kamloops, British Columbia, Canada; Vancouver, British Columbia, Canada; Saskatoon, Saskatchewan, Canada",0.0,72.6,702.66,130.7,0.0,905.96,Government aircraft
70330,"Accompany the Prime Minister to government events in Kamloops, Vancouver and Saskatoon",2022-05-23,2022-05-25,"Kamloops, British Columbia, Canada; Vancouver, British Columbia, Canada; Saskatoon, Saskatchewan, Canada",0.0,0.0,702.66,141.1,0.0,843.76,Government aircraft
70332,"Accompany the Prime Minister to government events in Kamloops, Vancouver and Saskatoon",2022-05-23,2022-05-25,"Kamloops, British Columbia, Canada; Vancouver, British Columbia, Canada; Saskatoon, Saskatchewan, Canada",0.0,29.29,702.66,185.85,0.0,917.8,Government aircraft
70355,"Accompany the Prime Minister to government events in Kamloops, Vancouver and Saskatoon",2022-05-23,2022-05-25,"Kamloops, British Columbia, Canada; Vancouver, British Columbia, Canada; Saskatoon, Saskatchewan, Canada",0.0,29.88,1405.32,192.05,0.0,1627.25,Government aircraft
70365,Advance trip and accompany the Prime Minister to government events in Winnipeg and Saskatoon,2022-05-22,2022-05-25,"Winnipeg, Manitoba, Canada; Saskatoon, Saskatchewan, Canada",1564.8,30.0,532.42,373.6,0.0,2500.82,Government aircraft used for part of the trip
70368,Advance trip and accompany the Prime Minister to government events in Kamloops and Calgary ,2022-05-23,2022-05-26,"Kamloops, British Columbia, Canada; Calgary, Alberta, Canada",1134.73,108.62,345.43,251.3,0.0,1840.08,Government aircraft used for part of the trip
70379,"Accompany the Prime Minister to government events in London, Riga, Berlin and Warsaw",2022-03-06,2022-03-11,"London, United Kingdom; Riga, Latvia; Berlin, Germany; Warsaw, Poland",0.0,17.04,0.0,866.09,0.0,883.13,Government aircraft
70403,"Accompany the Prime Minister to government events in Kelowna, Vancouver, Dartmouth and Charlottetown ",2022-07-18,2022-07-22,"Kelowna, British Columbia, Canada; Vancouver, British Columbia, Canada; Dartmouth, Nova Scotia, Canada; Charlottetown, Prince Edward Island, Canada",0.0,80.21,1344.68,339.4,0.0,1764.29,Government aircraft
70417,"Accompany the Prime Minister to government events in Halifax, Calgary, Montreal and Sherbrooke",2022-07-09,2022-07-12,"Halifax, Nova Scotia, Canada; Calgary, Alberta, Canada; Montréal, Quebec, Canada; Sherbrooke, Quebec, Canada",0.0,37.46,905.26,347.5,0.0,1290.22,Government aircraft
70419,"Advance trip before the visit of the Prime Minister to government events in Kelowna, Vancouver, Edmonton and Quebec City ",2022-07-16,2022-07-29,"Kelowna, British Columbia, Canada; Vancouver, British Columbia, Canada; Edmonton, Alberta, Canada; Quebec, Quebec, Canada",2495.99,243.04,3929.29,1576.45,0.0,8244.77,Government aircraft used for part of the trip
70422,"Accompany the Prime Minister to government events in Truro, Toronto, Calgary, Montreal and Sherbrooke ",2022-07-09,2022-07-12,"Truro, Nova Scotia, Canada; Toronto, Ontario, Canada; Calgary, Alberta, Canada; Montréal, Quebec, Canada; Sherbrooke, Quebec, Canada",0.0,33.6,1922.99,310.6,0.0,2267.19,Government aircraft
70423,"Accompany the Prime Minister to government events in Kelowna, Vancouver, Dartmouth and Charlottetown",2022-07-18,2022-07-22,"Kelowna, British Columbia, Canada; Vancouver, British Columbia, Canada; Dartmouth, Nova Scotia, Canada; Charlottetown, Prince Edward Island, Canada",0.0,70.53,2689.36,418.95,0.0,3178.84,Government aircraft
70424,"Accompany the Prime Minister to government events in Toronto, Markham and Sudbury",2022-07-05,2022-07-07,"Toronto, Ontario, Canada; Markham, Ontario, Canada; Sudbury, Ontario, Canada",0.0,28.64,1067.08,270.95,0.0,1366.67,Government aircraft
70452,"Accompany the Prime Minister to government events in Truro, Toronto, Calgary, Montreal and Kingston",2022-07-09,2022-07-13,"Truro, Nova Scotia, Canada; Toronto, Ontario, Canada; Calgary, Alberta, Canada; Montréal, Quebec, Canada; Kingston, Ontario, Canada",0.0,30.04,885.26,337.15,0.0,1252.45,Government aircraft
70456,"Advance trip before the visit of the Prime Minister to government events in Toronto, Vancouver, Dartmouth and Charlottetown",2022-07-15,2022-07-22,"Toronto, Ontario, Canada; Vancouver, British Columbia, Canada; Dartmouth, Nova Scotia, Canada; Charlottetown, Prince Edward Island, Canada",0.0,84.71,2375.27,773.55,0.0,3233.53,Government aircraft
70460,"Accompany the Prime Minister to government events in Toronto, Markham and Sudbury",2022-07-05,2022-07-07,"Toronto, Ontario, Canada; Markham, Ontario, Canada; Sudbury, Ontario, Canada",0.0,0.0,474.78,307.95,0.0,782.73,Government aircraft
70462,Accompany the Prime Minister to government events in Toronto and Sudbury,2022-07-05,2022-07-07,"Toronto, Ontario, Canada; Sudbury, Ontario, Canada",0.0,93.4,474.78,213.5,0.0,781.68,Government aircraft
70463,"Accompany the Prime Minister to government events in Edmonton, Cambridge Bay and Cold Lake",2022-08-24,2022-08-26,"Edmonton, Alberta, Canada; Cambridge Bay, Nunavut, Canada; Cold Lake, Alberta, Canada",0.0,33.94,1005.32,187.2,0.0,1226.46,Government aircraft
70466,"Accompany the Prime Minister to government events in Montreal, Toronto and Stephenville ",2022-08-21,2022-08-23,"Montréal, Quebec, Canada; Toronto, Ontario, Canada; Stephenville, Newfoundland And Labrador, Canada",0.0,69.17,1558.44,78.4,0.0,1706.01,Government aircraft
70476,Advance trip and accompany the Prime Minister to government events in Sydney and Halifax,2022-07-17,2022-07-22,"Sydney, Nova Scotia, Canada; Halifax, Nova Scotia, Canada",1349.03,1053.95,1128.5,693.3,0.0,4224.78,Government aircraft used for part of the trip
70478,Advance trip and accompany the Prime Minister to government events in Edmonton and Iqaluit,2022-07-24,2022-07-31,"Edmonton, Alberta, Canada; Iqaluit, Nunavut, Canada",3365.19,173.54,324.46,629.9,0.0,4493.09,Government aircraft used for part of the trip
70486,Accompany the Prime Minister to government events in Kitchener and Toronto,2022-08-29,2022-08-30,"Kitchener, Ontario, Canada; Toronto, Ontario, Canada",350.87,130.19,198.51,175.0,0.0,854.57,Government aircraft used for part of the trip
70492,"Advance trip and accompany the Prime Minister to government events in Edmonton, Cambridge Bay and Cold Lake",2022-08-23,2022-08-26,"Edmonton, Alberta, Canada; Cambridge Bay, Nunavut, Canada; Cold Lake, Alberta, Canada",595.51,477.78,642.79,423.55,0.0,2139.63,Government aircraft used for part of the trip
70494,"Accompany the Prime Minister to government events in Montreal, Toronto and Stephenville ",2022-08-21,2022-08-23,"Montréal, Quebec, Canada; Toronto, Ontario, Canada; Stephenville, Newfoundland And Labrador, Canada",0.0,47.56,691.04,152.6,0.0,891.2,Government aircraft
70496,Advance trip and accompany the Prime Minister to government events in Edmonton and Quebec city,2022-07-22,2022-07-29,"Edmonton, Alberta, Canada; Quebec, Quebec, Canada",545.51,372.31,3009.3,678.8,23.17,4629.09,Government aircraft used for part of the trip
70502,"Accompany the Prime Minister to government events in Calgary, Montreal and Sherbrooke",2022-07-09,2022-07-12,"Calgary, Alberta, Canada; Montréal, Quebec, Canada; Sherbrooke, Quebec, Canada",0.0,0.0,949.07,142.5,0.0,1091.57,Government aircraft
70507,"Accompany the Prime Minister to government events in Edmonton, Cambridge Bay and Cold Lake",2022-08-24,2022-08-26,"Edmonton, Alberta, Canada; Cambridge Bay, Nunavut, Canada; Cold Lake, Alberta, Canada",0.0,40.42,385.7,108.8,0.0,534.92,Government aircraft
70509,"Accompany the Prime Minister to government events in Edmonton, Cambridge Bay and Cold Lake",2022-08-24,2022-08-26,"Edmonton, Alberta, Canada; Cambridge Bay, Nunavut, Canada; Cold Lake, Alberta, Canada",0.0,36.0,385.7,0.0,0.0,421.7,Government aircraft
70510,Accompany the Prime Minister to government events in Toronto and Stephenville ,2022-08-22,2022-08-23,"Toronto, Ontario, Canada; Stephenville, Newfoundland And Labrador, Canada",0.0,228.36,0.0,0.0,0.0,228.36,Government aircraft
70511,Accompany the Prime Minister to government events in Kitchener and Toronto,2022-08-30,2022-08-30,"Kitchener, Ontario, Canada; Toronto, Ontario, Canada",0.0,72.41,0.0,0.0,0.0,72.41,Government aircraft
70513,Accompany the Prime Minister to government events in Toronto and Stephenville ,2022-08-22,2022-08-23,"Toronto, Ontario, Canada; Stephenville, Newfoundland And Labrador, Canada",405.81,102.17,311.43,21.9,44.02,885.33,Government aircraft
70514,"Accompany the Prime Minister to government events in Kelowna, Vancouver, Dartmouth and Charlottetown",2022-07-18,2022-07-22,"Kelowna, British Columbia, Canada; Vancouver, British Columbia, Canada; Dartmouth, Nova Scotia, Canada; Charlottetown, Prince Edward Island, Canada",0.0,72.36,1344.68,327.3,0.0,1744.34,Government aircraft
70516,"Accompany the Prime Minister to government events in Truro, Toronto, Calgary and Montreal",2022-07-08,2022-07-10,"Truro, Nova Scotia, Canada; Toronto, Ontario, Canada; Calgary, Alberta, Canada; Montréal, Quebec, Canada",0.0,194.64,292.62,120.6,0.0,607.86,Government aircraft
70520,"Accompany the Prime Minister to government events in Edmonton, Cambridge Bay and Cold Lake",2022-08-24,2022-08-26,"Edmonton, Alberta, Canada; Cambridge Bay, Nunavut, Canada; Cold Lake, Alberta, Canada",0.0,57.7,407.09,130.7,0.0,595.49,Government aircraft
70525,Accompany the Prime Minister to government events in Toronto and Stephenville ,2022-08-21,2022-08-23,"Toronto, Ontario, Canada; Stephenville, Newfoundland And Labrador, Canada",0.0,33.29,691.04,192.05,0.0,916.38,Government aircraft
70526,"Accompany the Prime Minister to government events in Kelowna, Vancouver, Dartmouth and Charlottetown",2022-07-18,2022-07-22,"Kelowna, British Columbia, Canada; Vancouver, British Columbia, Canada; Dartmouth, Nova Scotia, Canada; Charlottetown, Prince Edward Island, Canada",0.0,0.0,1344.68,437.5,0.0,1782.18,Government aircraft
70527,"Accompany the Prime Minister to government events in Edmonton, Cambridge Bay and Cold Lake",2022-08-24,2022-08-26,"Edmonton, Alberta, Canada; Cambridge Bay, Nunavut, Canada; Cold Lake, Alberta, Canada",0.0,61.82,385.7,164.75,0.0,612.27,Government aircraft
70532,Accompany the Prime Minister to government events in Kelowna and Vancouver,2022-07-17,2022-07-19,"Kelowna, British Columbia, Canada; Vancouver, British Columbia, Canada",503.08,557.65,616.97,137.3,0.0,1815.0,Government aircraft used for part of the trip
70534,Accompany the Prime Minister to government events in Edmonton and Quebec City,2022-07-23,2022-07-28,"Edmonton, Alberta, Canada; Quebec, Quebec, Canada",2223.62,258.83,1923.0,474.25,0.0,4879.7,Government aircraft used for part of the trip
70541,Accompany the Deputy Prime Minister to government events in Toronto and Kitchener,2022-08-30,2022-08-30,"Toronto, Ontario, Canada; Kitchener, Ontario, Canada",0.0,96.21,0.0,76.55,0.0,172.76,Government aircraft
70542,Accompany the Deputy Prime Minister to government events in Toronto and Winnipeg,2022-09-01,2022-09-02,"Toronto, Ontario, Canada; Winnipeg, Manitoba, Canada",0.0,67.74,410.14,120.6,0.0,598.48,Government aircraft
70545,"Accompany the Prime Minister to government events in Toronto, Montreal and Stephenville ",2022-08-21,2022-08-23,"Montréal, Quebec, Canada; Toronto, Ontario, Canada; Stephenville, Newfoundland And Labrador, Canada",0.0,0.0,691.04,231.54,0.0,922.58,Government aircraft
70547,Accompany the Deputy Prime Minister to government events in Toronto and Winnipeg,2022-09-01,2022-09-02,"Toronto, Ontario, Canada; Winnipeg, Manitoba, Canada",0.0,41.01,410.14,137.9,0.0,589.05,Government aircraft
70550,Accompany the Prime Minister to Her Majesty the Queen's funeral and the United Nations General Assembly in London and New York,2022-09-15,2022-09-22,"London, United Kingdom; New York, United States",212.3,267.7,0.0,614.5,0.0,1094.5,Government aircraft used for part of the trip
70553,"Accompany the Prime Minister to government events in Stephenville, in the Îles-de-la-Madeleine and in Niagara Falls",2022-09-28,2022-09-30,"Stephenville, Newfoundland And Labrador, Canada; Îles-de-la-madeleine, Quebec, Canada; Niagara Falls, Ontario, Canada",0.0,0.0,520.42,226.65,0.0,1125.02,Government aircraft
70554,"Accompany the Prime Minister to government events in Montreal, Toronto and Waterloo",2022-10-11,2022-10-14,"Montréal, Quebec, Canada; Toronto, Ontario, Canada; Waterloo, Ontario, Canada",0.0,29.83,846.6,336.2,0.0,1212.63,Government aircraft
70562,"Accompany the Prime Minister to government events in Edmonton, Cambridge Bay and Cold Lake",2022-08-21,2022-08-23,"Edmonton, Alberta, Canada; Cambridge Bay, Nunavut, Canada; Cold Lake, Alberta, Canada",0.0,44.11,385.7,0.0,0.0,429.81,Government aircraft
70565,"Accompany the Prime Minister to government events in Victoria, Edmonton and Laval",2022-04-10,2022-04-13,"Victoria, British Columbia, Canada; Edmonton, Alberta, Canada; Laval, Quebec, Canada",0.0,69.28,856.48,285.35,0.0,1211.11,Government aircraft
70566,"Accompany the Prime Minister to government events in Brampton, Vancouver and Williams Lake",2022-03-28,2022-03-30,"Brampton, Ontario, Canada; Vancouver, British Columbia, Canada; Williams Lake, British Columbia, Canada",0.0,33.6,702.66,230.8,0.0,967.06,Government aircraft
70575,"Accompany the Prime Minister to government events in Kamloops, Vancouver and Saskatoon",2022-05-23,2022-05-25,"Kamloops, British Columbia, Canada; Vancouver, British Columbia, Canada; Saskatoon, Saskatchewan, Canada",0.0,33.6,702.66,253.65,0.0,989.91,Government aircraft
70585,"Accompany the Prime Minister to government events in Edmonton, Cambridge Bay and Cold Lake",2022-08-24,2022-08-26,"Edmonton, Alberta, Canada; Cambridge Bay, Nunavut, Canada; Cold Lake, Alberta, Canada",0.0,33.6,385.7,280.9,0.0,700.2,Government aircraft
70586,"Accompany the Prime Minister to government events in Montreal, Toronto and Newfoundland and Labrador ",2022-08-21,2022-08-23,"Montréal, Quebec, Canada; Toronto, Ontario, Canada; Newfoundland And Labrador, Canada",0.0,33.6,691.04,268.6,0.0,993.24,Government aircraft
